,video_id,comments
5662,PVnWLafxBtI,"['Some great ideas in here and was reminded of a few I had forgotten. Thanks..  :)', 'repeat repeat', 'why you have got the bright side one', 'Are you from RED CROSS???', 'Yeah, when I am bleeding I totally have time to cut a band aid', ""that's why i subscribed!! you are the best youtube channel!!"", 'roses are red violets are blue,\ni got clickbaited and so did you.', '1:34 I have a better hack... stay away from it...', 'Fakee.', 'Hadooooookyn\n-kills fish-']"
5663,2OOYS3Gh6xc,"['ugh i hate carrots', 'anyone know the title of the b/ground music this video. it really nice to hear😍', ""Shouldn't it be blueberries instead of bilberries"", 'What is gelatin???', 'It super cool', 'Can I trenslate Thai into Thai?\n#Please', 'The first 3 mins in a nutshell: \n\nEat all of your required nutrients for the day.\nAvoid drinking, fast food, as well as processed sugar.', 'is that vidieo for just woman?', 'Gotta love sea food', 'one day we all have to die..life is too short..so just dont think abt anything just njoy ur life as much as u can..dont know whether tomorrow wil come our not..☺']"
5664,mkQs8Jxbbf4,"['🤟🤟', '12:36 The perfect stash!! Yes, no ones going to steal a laptop are they hahaha', ""Half of it doesn't work. IT NEEDS TO STOP 5-Minute Crafts, it needs to stop"", 'guauuuuuuuuuuuuuuuuuuuuuuuuu', 'Who else agrees these are all decently useless to some extent.', 'That glue on a shaver one is completely useless. They legitimately make covers for shavers and you don’t have to reuse hot glue sticks. Also who keeps a razor in their purse?! It’s not like you are going to a public place to shave!', 'https://youtu.be/22SHy710eBQ', 'Watch me and subscribe please!!!  Hopefully this helps someone!!!  https://youtu.be/22SHy710eBQ', 'https://youtu.be/22SHy710eBQ', 'And we drink coke? Yikes']"
5665,KcN41s-wXKo,"['A team', 'Omg, on the prediction paper thingy, all of them was correct!! I ended up on the circle last one', 'Uh I saw 44 colours for some reason', 'THE LAST ONE PREDICTION ONE WAS BRILLIANT I DID NOT EXPECT THATS GONNA LITTRALY WORK!!', 'If you wear girl colours youll turn into a girl..', 'I saw fifty different colors I’m confused', 'I saw, like, 58-60 colours… or is my brain working wrong?', 'i saw 44 colours', 'K im a bee', '38']"
5666,ByRMsX7cEYA,"['i mean, sure?', 'Am i breathing correcty?', 'What is the sense of putting earphones ulta ....half of them are useless', 'Am I the only one who eats the stem of a strawberry? Like not the leaves just the stem', '1:29 is good idea', 'Can you make video on sticky notes decoration', 'The first few ones are actually a reupload from one of their old videos that is actually useful and short', '5:10 that is not smart, you bye it to use it not cover it 🤦🏻\u200d♂️🤦🏻\u200d♂️🤦🏻\u200d♂️', 'Hiii akka', 'I have 28 sticky notes📓']"
5667,aL-dGBK6Yto,"['I can’t do the nut one cuz I have allergies 😿', 'It  is a ossum', '4:08 omg a condum', 'this is true', 'There is NO safe amount of tanning!', 'Oh well no matter how many things I do im still not that pretty', 'Very nice', 'People will think that the wax is honey think what will happen if some one eats it 😂😂😂😂😂😂😂😂', 'Hairstylists', 'Hairstylish']"
5668,4DyikmxLb8Y,"['0:00 a channel who believes in quantity over quality was created', '90% watching this are kids\n0% adults', ""My parents didn't do everything but I still love them. They raised me right.😆"", 'Now I respect my parents after seeing this video . I love my parents very much. Thank you for this .By seeing the comments I can see that I got best parents who understands me very well.💓💓💓💓💓', ""This video just explained my whole life. The sad thing is, I can't open up to my family but I can open up to my friends because they don't judge what I'm going through,  they try to help me. To think many people hate school but to me school is a place where I can get away and act like a normal person and not always feel threatened with everything I do."", 'This is my life 😞😞😞😞😞😿😿😿😿', 'Let me get this straight, you made a point in an ONLINE video, a video you need a screen to access, about how bad using screens is for your eyes?', 'Now my parents can pay', '4:13 - Your *', 'sticks and stones may break my bones, but words can hurt me too.']"
5669,L00FvXASNWI,"['Roses are red \nViolets are blue \nI’ve seen them all \nLike if you too', 'Hey,  just a reminder it is 2019😒 1:25', 'app ak hi video. kohi repeat karti rehti ho kuch nya dikho', 'Hi', 'Most of these comments are about them repeating \nIt’s so frustrating \n😡😡😡😤😤😤😤😤😖😖😖😖😡😡', '?', 'Leoy', 'برافو عله التسريحات', 'Hay! Give ME some INCREDIBLE ideas for a YouTube video and I will make sure I do it! THEME: Challenge and craft!', 'You are very fast💆💆💆💆💆']"
5670,ieogx3FS5fU,"[""I tried all thinks but stain didn't go what to do for colour paper for white clothes"", 'I thought you were supposed to button clothes', 'Dose it work', 'Wheres the tumbnail??', 'What shoud  we  do  when glass paint was  applied on  cloth', 'Oh my god those old 5 min craft vids are coming back to when i first started watching', 'Why’s does the music after 03:00 sound like pumped up kicks???? Just me who thinks that', 'I hope you make..... Faster drying of clothes', ""Please upload a video on how to remove stain from a  dried coconut. (Color orange stain, from coconut). For me it's unremovable. But I think for it's not impossible. :)"", 'how can i fix my jacket with a pen ink(my mate trolled me) a week ago']"
5671,6ecYHzRMsiw,"['look my rabbit', 'First', '3:56\n\nWow it looks so beautiful', ""It's raining outside today"", 'what does this have to do with rain', 'I love it but others are not 5 minutes', 'Ohh Yeaah..because everyone totally has Aspirin lying in there house', 'waste of oil     LOLOLOLOLOLOLOLOLOLOLOLOLOLOLLLLLLLLLL', 'THE BAD \nAll your doing is getting diffrent parts of diffrent videosand putting them into one video.\nTHE GOOD\nThey are very good ideas !', ""What if it's raining inside?""]"
5672,d6NvDNDeIpc,"['0:20 is that a apple?!?', 'Like comment & share this video also subscribe the channel.\nhttps://youtu.be/GH_ngntzA80', 'U', 'For more life hacks ideas and diy crafts follow that link \n\n\nhttps://goo.gl/GuQSCR', 'Like', 'Who also thinks the song in the beginning is so annoying', ""https://www.youtube.com/watch?v=g52rErBUqro \nThis is best GT-R and loudest I've ever seen in my life in NEWYORK! \nAND PLEASE DONT FORGET TO SUBSCRIBE :) \nTHE LOUDEST R35ZILLA In NYC\n Almost got hit !! \nLOT better than tanner fox's GT-R  / No Lie (NOT A CLICKBAIT)"", 'Please do stop', 'B', 'nice hacks']"
5673,nKfDLimaNoY,"[""I just love my dad. He always takes my side when my mom and elder sister are angry at me. He never bet me nor scolded me, instead he made me understand the situations. He takes so much care of my mom, me and my elder sister. He even worries about my mom's parents and that too they are old. He is simply awesome."", 'Hi.  Please subscribe to my channel\nhttps://youtu.be/CJAd57yqBxU', '2\n    0\n         1 \n               9 \n                     ?', 'My dad doesn’t love me and he never around me', 'These all are reality', '1:14 I always did this with my father when I was small!!😂😂😂', 'ha i dont have a dad he left my mom and my mom left me. i have a beautiful daughter and she have a dad thar is that best father and a great husband  thing chance life is beautiful. ist not all pain.', ""My dad is the complete opposite of the ones in the video😢\nNot to complain I love my dad but he doesn't give me his attention anymore"", '50% of people watching this has no dad’s 😢 30% of people watching are fem (like meh) 20% of people are about the video', '0:23 winx club yaaasss']"
5674,PCUikWrc4cM,"['فين عربي', 'Escrban \n en español', 'aint nobody go time for that', 'I loved the first music', '(from different vids)', 'There is repeats..', '🌚\n🥋⛸', 'Cool!!!', 'what kind of paper in 2.36 ?', 'lts so cool but the song is good']"
5675,Txkw8-WDeWc,"['I still remember watching this', 'So wastage of slime', 'this is classic', 'Nice👍', 'Oh wow the first one is very sticky', 'I came back cuz I just randomly remembered this Nutella slime at 3 AM and wanted to see it again...', 'Wow I love admiring these fake thumbnails hacks that they dont include in the video. I mean when ever I see a thumbnail they always include that hack but five minute crafts dont', 'On the first one,first of all why are they adding two activators ,second why is the slime all clay like and greasy and third where is anyone going to get a container that big and waste it on a greasy Nutella slime', 'That looks like poop- \nIt looks a bit like green makes it looks like poop :/', '5 minutes crafts: each hacks you can do for 5 minutes.\n\nViewers: video is more than 5 minutes']"
5676,7qKcXH7X4AQ,"['why did we watch this with a straight face as kids', 'Super', 'ammok', 'Abe Yar bakwas', 'FAKE VIDEO 😂', 'Jhooth ki bhi had hoti hai', 'Man Mein Aaya Kuchh Bhi', 'Lol', '1:21 i dont think that works', 'Super']"
5677,g2-Kr3sG3FE,"['Cool', 'tam je 22 hacků', 'I love the 1st song! Woohoo!', 'Why u r repeating one hack second time', 'good', 'Blossom is cheat your channels', 'your nails so beautiful and very need secret', 'But that was wayyyy more than 18', 'AMAZING', 'Wait.. if 9 hacks were 2 minutes.. then why is this vid 14 minutes long??']"
5678,QZrnBln_cEE,"['This one fact...\nwhat hear HUSBAND thinks?\nMaybe what your partner thinks? \ni mean...', 'That is so stereotypical', 'Woman can do whatever they want', 'Wowwc', ""Bright side need to know someone's copying him"", '11:13 where are her dang toes', 'You copied bright side', '10:07 I’m a girl and I don’t know what any of them is called', 'Ko', '6:05 Narnia hides in a cabinet. And she’s not using magic. She’s just weird.']"
5679,ZDQQXF-6CE0,"['No Woh', 'First video of 5 minute crafts', 'Vinegar is a magic liquid', 'nice video , thanks for share\nسلامت و سبک زندگی\nhttps://www.salamatism.com/', 'This video should have been called, Look at all the things you can do with zip ties!', 'https://youtu.be/OwFIxYPS2hA\nhttps://youtu.be/HGJmncslPH4 \nhttps://youtu.be/agVL0Bt6BMk hey guys visit our channel like & subscribe \npls ... I love your video!!!', '9:34 like bruh her bu*t', 'I like life hacks New', 'Save the money', '... bearings cost more than a dollar']"
5680,EJD-89W-zDw,"['O m gosh hi 2019', ""Lemons in your bedroom will repel insects....???? Not gnats, they won't!!! Citrus draws gnats like any other produce does!!!"", 'Cutslice from', ""7:47 I'm shocked about the rabbit"", 'Even without watching I can say those facts are well known by almost everyone.', 'This channel is so good \nLike if you agree', '👍🆒', 'This is uni -->🦄\nuni is lonely\n1 like = 10 friends\n1 comment = 50 friends', 'This is helpful', 'Hi']"
5681,CiGCWyyc_qU,"['Title:things you should always carry with you\n\nMe:""sees the thumbnail""\n\nMe again:why?', 'Since when do people put wires in a pile', 'This video should be called, life hacks you should know', 'Ok so apparently I should carry bras,cords,markers and paper,a book,weird  pictures,paperclips,ornaments, glue,tape,braclets,and so on. Like what do people carry these days?', '14:16 use your hand for free or use a clipboard and hot glue for 15$ you choose', 'Why does this channel have so much hate', 'I should  always bring a paper clip with me', 'My birthday is on the fourteenth of    october', 'This has nothing to do with the title', 'ò']"
5682,i_UW8T_moyc,"['We can do things our way they can do it there way. ok.', 'Who would clean a dirty shoe with a tooth brush. gross.', 'The internet does know because it is on YouTube.', 'Hi everyone my birthday is today and I want 60 likes❤️👍🏻', 'I love this channel', 'Love                           cjdibbelbcb xm db', 'IMI PLACE FOARTE MULT😇😋', '5  min   craft   🤩👍🏼', 'It showss the same hacks allll the time but I can not stop watching 5 minutes crafts', 'Было']"
5683,yZYlmVR9VCc,"['BON J""ADORE CETTE VIDEO', 'Hi I really love 😍 your vedios I hope you are all staying home and safe and Plz read this message bye 👋', 'The sock bun thing doesn’t work 😡😡😡😡😡😡😡', 'I went so deep for 5 minute crafts 1st video', 'Omaygad', 'non serve a niente', 'Alguien habla español', '6:04 is best and amazing hack I love. It 😍😍😍', 'Her: (Perfect bun out of the sock)\nMe: (Ruin bun)\nLike if you do', ""6:07 i can't do that , my hair is always going to fall and then i do it again so i failed""]"
5684,M7qe1P6q8os,"['Good', 'alguien que hable español, sabe que es lo que le pone al papel? agu, alcohol u otro liquido? 1:54', 'You do nice', ""I am requesting to all don't like this video this fake video"", 'Wow!! fantastic magic,very nice and enjoyable.', 'Success nahi', 'Can say me what is there in those substance that makes it give electricity', 'I will try\nNot successful', '--', 'My god the light is from ikea']"
5685,IM0AjqwxWy8,"['<3', 'Hehe thumbnail is opposite to me', ""How can this channel have 61 million subscribers... I still don't get it."", 'https://meyashgupta.wordpress.com/2019/05/12/make-your-day/', 'steve jobs..... chosen as the productive man....rightfully so', 'Check out the 1-minute-video on my channel to make your day great', 'Το ότι σας έκαναν τόσοι αντιλαικ δεν σας εκανε εντύπωση πάρτε τα', 'Busy work for the boss and productive work for the clients but I work for the salary', 'Which software do they use any one please', 'PLZ GIVE THESE HEALTHY TIPS MORE I LOVED TO SEE IT']"
5686,6IIbIv3EW7U,"['Click baited😥😥', 'What country do they love in.  The outlets on the wall are really weird', 'Baby powder is also really good for dry shampoo', 'why would ppl dislike the video when its teaching us free life hacks', ""3:52 why hadn't I thought of that"", '0:19 how ovious 🤣🤣', 'Wow', 'i want the subjects from the cover of the video. it gets really annoying when you dont see what is shown for the cover, right?', 'In first baby powder hack i can untie that without powder', ""What are the little shoe eyelets for? And the jeans' nub things?""]"
5687,loHoDMsFymI,"['2019', 'Nasaan yung puuuuuweeeeeeeet?????????', 'good <1>_', 'What hack is the bicycle power washing machine? Plsssss what hack', 'A 15 anni oggi tutti youtuber è il ricambio genarzionale 💜💜', ""Like if don't want to be gone I am going to be a little late to my house and then I will be happy to help you with the new place ❤️❤️"", 'Vi guardo da una vita! 💜💜', '5.54disgusting', 'Who in the world would sign up to do that kind of thumbnail', 'Or you can find something else to wear, just another thought. (No hate, love u guys)']"
5688,JURGYCYyumc,"['https://youtu.be/A3yZbZ1stLs', 'YO I THOUGHT THESE WERE SECRETS BUT THESE ARE JUST HACKS', 'Very nice 👌👌👌 video.I joined you and hope to support me also', '2019 like', ""We are recommended to sleep on our right side..not left! It's better and the best for all organs and the whole body systems😉 Be careful of what you share with people👍👍"", '3:16 u got some hairy legs', 'Video:foods  things to avoid\n\nMe: Mostly everything I might as well eat air then 😂👏', '2:30 it fills flat, how the top then becomes rounded', 'My eyebrows already thick', 'The mixture of lipbalm rises after poured?🤔🤔🤔🤔🤔🤔🤔🤔🤔']"
5689,WqMesP1TOJI,"['Very b 🅱 🅱', 'Ambot lang', 'Cool', 'good 😮😮', 'You can uploaded  life hack', 'Best craft', 'mainan mobilan', 'mobil mobilan', 'ควย', 'you are amazing ,mind blowing,crazy']"
5690,Z2wpWGxcVxs,"['Carl where are u Carl! Oh there u are let me just strap a bell to u like a cat so I know where u are\n\n\nTHATS NOT GOING TO WORK! THEY WILL JUST TAKE IT OFF', '0:52 Really?', 'ZMM on the ASX. 99% down. Ethical investing opportunity?', 'RAN on the ASX. 99% down. Ethical investing opportunity?', 'Good   luck from  Lucky', 'Becare with hot glue gun can cost burns', '🤑🔥💧⛱⛄☃️🌈🌂☂️☔🧨🎇🎆✨', 'nice', 'The dino mirror lolol', 'Lol portable hot glue. So meta it\'s like they read our comments about ""lemme just pull out my glue gun""']"
5691,PKVjXOLcC5s,"['Oio', 'Your title is a lie!  I saw no psychological tricks of any kind.  Not even close.  Liar.', ""The last digit of your like is who you are:\n1. Five minute crafts\n2. Wengie\n3. PewdiePie\n4. DanTDM\n5. PopularMOS\n6. GamingwithJen\n7. It's JoJo Siwa\n8. RonaldOMG\n9. GamerGirl\n0. Liza Koshy"", 'Where did yo6 get these facts?', 'I love this...this is real.', 'l art de communiquer', 'PSYCHOLOGY', '🙂👍', 'who was like this,please like.who was doesnt like this,please dislike.', 'Great helpful vid!']"
5692,SRDtUVhsGlw,"[""*Reads Title* Crafts You Can Do At Home \n4:34 Do Not Try This At Home\nMe: I'll Just Try This At School"", 'you can do this at home 4:28 6:30 DO NOT TRY THIS AT HOME  xd', '😮', 'The video is called ""14 TRULY MAGICAL EXPERIMENTS AND CRAFTS YOU CAN DO AT HOME"" and at 4:30 it says ""DO NOT TRY THIS AT HOME""', 'Title : 14 TRULY MAGICAL EPERIMENTS AND CRAFTS YOU CAN DO AT HOME\n\nHalf the video is stuff that you cant do at home >:|', 'magical experiments to do at home. tell me why a few of the clips tell you to not do it the activity at home.', ""Title: experiments you do at home\n\n\n\n\nGuy: don't try this at home \n\n\n\n\nMe: I'll do it at my school then"", 'Does anyone realize that theirs stealing vids from someone?!?! Look at the logo in the top right!!!', 'Does anyone else not care for their new setup?', '4:35 it says DO NOT TRY AT HOME\ntitle of video  AMAZING THINGS U  AN DO AT HOME']"
5693,iSwIeTWjNew,"['What...The actual Duck....did i just watch', ""I don't carry condoms but I carry pads"", 'The tea about the 5 minute craft has been spilled', 'We keep pencils,paper,condoms,wrenchs, screws,shoes,scotch tape,50 pads, A *freAKiNg* power drill, jam, hammer,scissors,exacto? X-acto? knives , markers,shirts,guitars, irons, patches,ribbons,hairspray,nails, LAMINATED paper , weird marker thingies,paperclips,ornaments 24/7, glue bottles, boxes,a magnifying glass,balloons,  long scarves,salt water Aaaaaaaaand *bras*', 'https://youtu.be/Ihug1zv7ZHc.', 'When I was younger I showed my mom the thumbnail and asked her wut it was and she said not to watch the vid', 'Can’t open the jar?\n\nC O N D O M S', 'Through this whole 15 minute and 44 second video I think what 5 minute crafts is really trying to say is that condoms solve all your problems 😂😂😂', '😀😀😀🥝🥝🥝😁😁😁🥐🥐🥐', 'Ok']"
5694,6LCar4tgJjA,"['ok, the dragons with the popcorn was just CREEPY.', 'I can see a bird not the dog🐕🐶', ""It's really tricking my brain"", 'The music at 4:55 is actually from a game', 'IT WORKS', 'Fist dog', 'who are you you are awesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!111111111111111111111111111111111111111111111111111111111111111111111111', '2:01 what app is that', 'Bird and dog = Borg', '4:56 I failed so bad on this one, how are you supposed to cut it and not make it fall out? :(']"
5695,AWU7clTt4sw,"['2019... \nBtw ini video pertama 5 minutes craft ya', '👌👌😊', 'Alguém do Brasil?', '😈😈', 'كيف  أحضرت', 'She', 'my video buffered when the Apple was right in the middle, cool.', 'These people have 4M subscribers, yet they only get like, 1K-5k likes in every single video. Bighit only has 2M subscribers and they get 200k-2M likes on their videos.', 'มันยอดมาก..\nomg\n#thi', 'At 0:52 did anyone think it was satisfying when the apple was getting put together like if you agree']"
5696,CXZ3FbqlMa8,"['The G.W. shark has only 3.000 or 3 teeth?!!!?!??!?!!!', 'I dont understand 2:30, because if thats true than why russian sleep experiment was that horrible??', 'Who watch this in 2018', 'I love  you', 'CHOWDER: 89767457584765746574658473654 teeth', 'I think', 'Er actually SOS means Save Our Souls or Save Our Ship', 'Number 6 is true with me!', '0:38 that did not stun me we do that in Russia when I was in preschool in Russia i would wait for my brother then we would walk to McDonald’s and take the subway to our street then walk home', 'What is light year?']"
5697,2i4D7VN-nwM,"['Are yaar mere paas to can h but vo tede h😂😂', 'who is watching in 2020\n  |\n  |\n \\/', 'Indonesia like\n👇👇👇👇👇', '2\n 0\n  1\n    9\n      ?', 'Channel name says 5 minuet crafts,  At 7:31 it says, “After one hour” 😐 they just defeated the point of their name', 'A jak nie ma się wiertarki', 'Good work Grow YouTube channel click here #smartminigear', 'Umm... WHO USE IT!!?!?!?!?!', '👍👍👍👍👍👍', ""We don't have that long Coca Colas. 😧""]"
5698,jySrwZc4sZo,"['vi amo <3', ""anyone 2023? i know this video didn't show to main page, you search it"", 'why would you waste plastic straws to make hands if you had hands in the first place 9:31', 'What if you didnt have paper plates at 6:38', 'https://youtu.be/ejdiUYajtlI?si=RC3XtGWQJpHkKTX3', 'banan :-D', 'Good old days😂', '4:32 I knew someone had a string on the balloon', 'Ahh the music brings back memories😁', 'https://youtube.com/@TRIPLE_GEARS_777']"
5699,X0lshBcuIYQ,"['Yo, I really want to live with a cat like that:)', '4:10 In the “With Kids”, I do that to my dad.', 'Hey you forget that dogs guards and cats stealing food', 'LOL so true!!', 'I actually came for the thumbnail :(', '1:40 Honestly, I think it should be the other way around.', ""OK I'm 44 and weigh the same as when I was in my teens and 20s, 8st 4, and eat the same foods. I wear red lipstick the same, dress similar fake fur coats, leggings, vintage blouses etc. The only thing that's changed is I dyed my hair blonde. I haven't changed much in the face either. I do have more illnesses but that was only when I moved to the country a year ago.\n\nI've always liked comfort, furry slippers, being alone and cosy things, and of course cartoons and vintage films. \n\nAnyone would think 30+ is old. Old is 80+. Always thought that even as a child."", 'Can you do a living friends', 'Whenever I do my homework on the floor, my cat smacks my pencil out of my hand!😅😇😸', '3:40']"
5700,PJpuShNH7rM,"['💩👎', 'Is it bad I have eaten nail polish before?', 'Very nice Video !! Wonderful channel', 'sooooo cool', 'Hi, are you looking for the cosmetic and skincare products? Like nail art decoration, nail gel polish, UV LED dryer. Welcome to enjoy your shopping.\r\nCosmetics store:\xa0https://www.aliexpress.com/store/2795113\r\nSkin care store:\xa0https://www.aliexpress.com/store/617939', 'Dose anyone watch vids that were made years ago like pls', ""I don't use nail polish"", 'This video is so GOOD', 'nice', 'واو جميل']"
5701,b3zfRddgqb0,"['At 5:52 Use this trick when teacher say write sorry hundred time 😂😂😂😂😂😂😂', '4:46 does it really work ........ 🙃🙃🙃😕', 'repeated video ,......................agai.............................n', 'Good', 'Dislike', 'Nice', 'Some is repeating', 'You know malayalam pls replay', 'Supr', 'This video is very nice']"
5702,PSMriJCzet8,"['I’m a short girl but my bf is really tall😂', '0:57 + that moment when u realise 2 of ur best friends like u😐🥺', 'U have stoled this video from bright side', '95% of people here are single', '10:50 cant stand with her', 'Wait it says bright side tho-', '3:04 \n\n\n\n\nalso them : a whole vid of what to do', 'Who says life ""without you"" is bad???', 'You know... a lot of the communicating with men section is completely false. If a girl tries to play hard to get, I won’t try, because I’ll think that they don’t feel the same way.', 'Thanks for the tips']"
5703,3o7N_0kZBpA,"['Nice cool idea', 'This is my second liked cideo', 'They like using condoms', '3:05 you could do this with your insta name😅😅', '2\n   0\n      1\n         9\n            ?', 'Oh yeah let me just get out my *HOT PAN* from the oven with my hot glue gloves that have *HOLES IN THEM*', '9:11', 'How does the balloon turn into a basketball?????????', 'Cool', 'Gente fala portugues']"
5704,7NrRk2OUDE0,"['Im actually a guy then...', '2019✌💓', 'Not to complain but this is way to sexist and i am the most sexist person you can meet.(WARNING IM NOT A FEMANIST AND IM A MALE DONT WRITE HATE COMMENTS)', 'I knew it chocolate is healthy', 'So true', '.', 'A kiss on lips made me kiss', 'Not acceptable for younger viewers', 'AAAAAAAAAAAAAAAAA', 'As a female, I call every clip ""hair clip"" too']"
5705,WvtvQemdRao,"['My problem with most of these is who the heck has this much time on their hands???\n\n\n\n\n\n\n\n\n\n(Outside of lockdown)', 'Create a mini truck https://youtu.be/19yQ3GoKQyE', 'Just give me like', 'Hi fellows. I think you need to take some time and take a fast tour on woodprix to learn how to make it.', '12:58', 'Spray painting the toys was a bad idea.  It looked better without it.  Just use clear spray.', 'B', 'Umm\nFire hazard, anyone?', 'Title of the music background pleas3', 'Who else wanted to decorate their room so decided to watch these, then turns out this is too complicated so it’s plain for now😂😂😂😂😂']"
5706,JRhmt3Lwp-E,"['What the heck was that a dirty pan and some unknown thing in a bowl and which thing you used in the heel??', ""Why do you use mysterious things why don't you tell it's name??"", 'gfg', 'Hi everyone I just wanted to say HI', 'Was that lip balm', 'great video..👌', 'what  is  name  and   karen', 'i cant believe that they could make videos everyday', 'Why would you pour jack Daniels down the toilet??? Alcohol is expensive, I just buy toilet cleaner!!', 'a vasalórol nem szed le semmit se a só!']"
5707,hmlbKd3zF6U,"['one of the actually genuine fmc videos', '0:00 Edd won’t care (Eddsworld)', ""Not sure if 5-minute crafts kids is your channel but I saw a page on Facebook that posted your video with their page name displayed atop of your watermark. I'll attach the link: https://m.facebook.com/story.php?story_fbid=2157539374570411&id=439739179393878"", 'https://www.lookchup.com/read-blog/64857', 'The thumbnail is wrong. lays are made up of potatoes but pringles are made up of dehydrated potatoes🥔🥔. one like plz😗😉', 'Keep in mind this is the same channel that condones making a grilled cheese with an iron', 'Everyone knew that the only people who ever likes these are crazy', 'I only eat ...\n1.Apple🍎\n2.watermelon 🍉\n3.strawberies 🍓\n4.grapes etc\nI hate these junk foods:\n1.burger🍔\n2.fren🍟ch fries \n3.pizza🍕etc.', 'WAIT WHAT AQUA MINERAL ????', 'The last number is what your Fav Junk food is.\n1-🍪 Cookie\n2-🍕 Pizza\n3-🍩Donut\n4-🍗Fried Chicken\n5-🍫Chocolate\n6-🍮Cake\n7-🍔Burger\n8-🍦Ice Cream\n9-🍟French Fries\n10-🔼All of the above🔼']"
5708,Au4pW6uC5ak,"['What is the spray using for cleaning', 'What is wd 40.\nCan anyone tell me', 'How do you clean a hot chocolate stain', 'Ur videos is so owsam very nice i really like it', 'Repeat hacks.', ""u have a good night and sweet dreams my 6 min m Krti hu because I don't want to go to sleep now baby girl and she was like what I was just wondering what happened with I like it was a good night and I don't know"", '888888888888888880888888888888\nLike if you found follow me on Instagram @yagmur.thornton', 'At 7:12 maybe they never want to use their water on dishes', 'stains', 'how to remove ink stsins']"
5709,3RlewbrsFnk,"['Luv this!! Great Tips...Thank You :D', '1:12 I thought i Saw 5-minutes craft!!!???', 'Do you like 2nd Without guitar?', 'I need this. This video is a lifesaver', 'that part where they show the alo vera cream the person rubbing it on is a guy you can see by the hands and leg structure lmk so yea', 'Hey can I have a like for no reason? That would be cool', 'What a copycat the thumbnail pic is the exact same as Nataliesoutlet', 'eww at 2:51', 'disgusting at 2:13', 'urrrgggg']"
5710,rmjVfML-Pvw,"['My teeth is still buff as ever', 'DO not I REPEAT do not brush teeth after eating! After you eat you get an acid attack in your mouth and if you brush you are literally rubbing it into your teeth! Brush BEFORE eating, then after use mouthwash. Brushing before puts protective stuff on your teeth, and using mouthwash AFTER brings your mouths pH level back to normal. A lot of people ignore this, please dont!!', 'I do sub.', 'That last part just terrified me', ""Oh really? Like I haven't grown an extra tooth and never knew about It....."", 'Thats how i brush my teeth before i watch this', ""The answer for the tooth decay is we can't do anything just go to doctor"", 'You should never brush your teeth directly after a meal. Your saliva is more acid when eating and has softened the tooth enamel. So you actually brush the enamel off by brushing your teeth too soon.', '5 minute craft put a light bulb in your mouth and there a 5 minute craft', 'My teeth r so black ;(']"
5711,ShsLYxqxWhs,"['Hmmm 12 Huh?', '2:00', 'Dislike my comment', ""The battery ones are easily the dumbest things I've ever seen"", '12 EASY AND HELPFUL DIY TECH HACKS', 'The before the marriage and after the marriage', '9:25, soooooooooooooooooo truuuuuuuuuuuuuuuuue!!!!! Soo truue!!!  So true!!', 'a \n\n\nbonds eee week fatty ft ft try 5\n😊 do.    s,  WS \n\n*dxxdxfb', 'a \n\n\n\n😊 do.', 'sub. to subm']"
5712,BTTbTmlE-nc,"[""Am I the only one looking back at 5 minute craft's first video?"", 'Let’s be honest, some of these “life hacks” are not very good.', 'I have a feeling those chocolate fidget spinners aren’t going to taste good, considering they were in play dough molds.🤢🤮', 'are those flour molds?', ""woah!!! this isn't my fav. 5 min craft.... weird......................."", 'IM SUBBING TO ANYONE WHO SUBS ME. \nSUB ME = SUB YOU', 'awesome sauce', 'this is a work for a genius like herself like if you agree\n\\\n\n\n\nno-one well okay', 'Stupied. I HATE YOU VVV VVVVVVVVVVVVVVGVVVVVVVVVVVVVVVVVVVVVVVVVM.', 'Todos los spiner van mal y no giran']"
5713,FokQeBTm8sE,"['Finally got your first video', 'nice one', '0:47 not true, I will always wake up when the smell of bacon is downstairs', '5minutes craft y u repeat things in videos', 'you should sleep on the left side....\n\n1 subs: Agree', ""But I can't sleep on my left side, I dan only sleep on my right side :("", 'i was here when this chanell had 50 000 subscribers like this :)', 'Thumbnail squad where u at\n(people wo just look at thumbnails then press it)', 'I never knew that I always slept on my left side cause it felt better', 'subscribe me..for more 😉😊']"
5714,rqh4HpB6aRY,"['yes, diys anyone can make except for people who dont have glue guns, concrete, random slabs of wood, drills and rope. -_-', '🤔', 'Clikbait', 'wow amering tricks', 'اشتركو بقناة جمعة اخوات وقناة دانة علان', 'Lazy to make a Business? Then this is the PERFECT channel for you 😉', 'its very nice', 'its very nice', 'its very nice', 'Gddf']"
5715,6Lho00mg_v8,"['Ache Wale Do', '8)))', ""I know it's old, but no thumbtack on the books. Tacks shouldn't be anywhere near toddlers."", 'Cat shreds that plastic bag. I tried that.', 'The Hacks for Kids’ safety it’s only for American Kids... But what about Mexican Kids ?! 😂 My nephews and Nieces ... My God ! They are like a tornado 🌪 🤣🤣 But I love them. 💛😊', 'It is very Helpful https://www.themeaningofwellness.com/top-11-fruits-that-may-change-your-life-forever/', '2:19....awkward', 'I love this HACKS!', 'so beautiful hacks. I am shocked.', 'Top']"
