,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
203,9RqIWx03diI,DaFuq!?Boom!,Big Smoke SFM Compilation - Part 3,"Compilation of perfect Big Smoke videos from 2018 to 2019 by PowerCat. It's geniotic!

🖤 Leave a like, share and subscribe!

▶Animation by PowerCat/Doorcloser
▶Amazing GTA SA Models by Wolfe & Ex-Mo: https://steamcommunity.com/sharedfiles/filedetails/?id=1134508499

Follow/contact us:
Steampage ► http://steamcommunity.com/id/dafuqboom/
Instagram ►https://www.instagram.com/dafuq.boom/","['big smoke', 'sfm big smoke', 'sfm gta', 'gta sa', 'sfm animation', 'big smoke order', 'number 9', 'number 45', 'extra dip', 'sprunk cranberry']",2019-10-12T10:29:39Z,1531807,30748,,981,PT10M21S,hd,true
204,E2viFybVNf4,DaFuq!?Boom!,Big Smoke vs BadlandsChugs (SFM Animation),"Big Smoke has some competition in fast eating. Will he overpass Badlands? OHHHHHH!

🖤 Leave a like, share and subscribe!

▶Animation by PowerCat/Doorcloser
▶Amazing GTA SA Models by Wolfe & Ex-Mo: https://steamcommunity.com/sharedfiles/filedetails/?id=1134508499
▶Videos by BadlandsChugs: 
https://youtu.be/6xa6F7ntzJU
https://youtu.be/6XiCFMM6c_s

Follow/contact us:
Instagram ►https://www.instagram.com/dafuqboomtv/
Steampage ► http://steamcommunity.com/id/dafuqboom/","['big smoke', 'order', 'extra dip', 'san andreas', 'gta sa', 'big smoke sfm', 'big smoke order', 'sfm gta', 'number 9', 'gta sa order']",2019-09-05T23:03:22Z,8868992,169542,,5424,PT3M41S,hd,true
205,mQH9TIcv95g,DaFuq!?Boom!,DAFUQ MOMENTS - EPISODE 1 [SFM Animation],"Now you can witness edgiest of my 2017-2018 in one. Watch that mf, and send it to everyone!

🖤Like, Share and Subscribe!

▶Animation by Dafuq!?Boom!
▶Stoopid ideas by Dafuq!?Boom!
▶Amazing citizen models by Wolfe.

Follow/contact me:
Steampage ► http://steamcommunity.com/id/dafuqboom/
Instagram ►https://www.instagram.com/dafuqboomtv/","['dafuqmomentz', 'dafuq moments', 'sfm citizen', 'sfm animation', 'sfm half life animation', 'sfm half life 2', 'half life 2 animation', 'sfm funny animation', 'sfm racist', 'sfm honey', ""honey where you've been"", 'дорогой где ты был', 'faith in humanity']",2019-08-16T00:49:32Z,3888041,70252,,3341,PT11M41S,hd,true
206,GhK5S7cO8aw,DaFuq!?Boom!,It's Coming Up - Dafuq Moments [SFM Animation],"when fat one is coming up and its finally there

🖤 Leave a like, share and subscribe!

▶Animation by Dafuq!?Boom!
▶This Stupid Idea by Dafuq!?Boom!
▶Amazing Models by Wolfe (you never gonna find this guy :P)

For more animation sketches watch Dafuq Moments - Episode 1: https://youtu.be/mQH9TIcv95g","['dafuqmomentz', 'dafuq moments', 'dafuqboom', 'sfm memes', 'sfm big smoke', 'when you on toilet', 'toilet animation', 'funny animation']",2019-08-12T12:32:09Z,1273032,26537,,1124,PT28S,hd,true
207,IaBFXiYQvqk,DaFuq!?Boom!,Transformers: Missions - All Deaths Compilation animation [SFM FULL HD],"Bumblebee, Soundwave and others getting destroyed in this compilation of videos. 

Play the game: https://youtu.be/vtVMD1C_KL8

● Animation by Dafuq!?Boom!
● Optimus Prime, Ratchet, Sideswipe & Megatron 
voice by Sean Beckett (https://www.facebook.com/Aetern142)
● Models by Wolfe & Valve
● Music by Valve

Programs used:
● SourceFilmMaker
● Photoshop CS 6
● Sony Vegas Pro 12

Follow/contact me:
● Twitter ► https://twitter.com/dafuqboom
● Facebook group ► https://www.facebook.com/dafuqboom/
● VK Page ► https://vk.com/dafuqboom
● Steampage ► http://steamcommunity.com/id/dafuqboom/
● Instagram ► https://www.instagram.com/dafuq.boom/
bumblebee fight
optimus fight
bumblebee scene
transformers fight
transformers battle
bumblebee battle","['transformers missions', 'transformers missions fights', 'bumblebee vs soundwave', 'transformers optimus prime animation', 'transformers bumblebee animation', 'sfm transformers', 'sfm bumblebee', 'toy review', 'transformer toys', 'toy battle', 'kids battle', 'toy fight', 'kids animation', 'toys animation']",2019-07-12T05:58:38Z,5289615,36257,,519,PT10M1S,hd,false
208,NBJ-uZnpJ2w,DaFuq!?Boom!,Oh sheep Ballas!,"A madaphakin ballas.

PowerCat YT ► https://www.youtube.com/channel/UCHerKSKk6Xpd4TkEgF6AvIA
Animation by PowerCat/Doorcloser
Music by Ice Cube
models enhancing by Wolfe

Respectful assets used in the video:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=867635838
impala model - https://steamcommunity.com/sharedfiles/filedetails/?id=388947812

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","['sfm', 'bigsmoke', 'big smoke', 'order', 'sweet', 'johnson', 'gta sa', 'san andreas', 'extra dip', 'sfm big smoke', 'sfm gta']",2019-07-01T05:20:43Z,2706753,164404,,2538,PT48S,hd,true
209,DdARVnPp9ts,DaFuq!?Boom!,Transformers Missions All Fights Compilation [Bumblebee vs Soundwave] FULL HD,"All Bumblebee and Soundwave fights from ""Transformers: Missions"" game. 

You can play full game there: https://youtu.be/vtVMD1C_KL8
0:00 BEGINNING
0:25 1. ATTACK SOUNDWAVE
1:47 1. ATTACK SOUNDWAVE; 2. CHECK THE FACTORY
02:24 1. DEFUSE THE BOMB; 2. ATTACK SOUNDWAVE
03:06 1. DEFUSE THE BOMB; 2. RESCUE HOSTAGES
03:55 1. DEFUSE THE BOMB; 2. CHECK THE FACTORY
04:38 1. RESCUE HOSTAGES; 2. ATTACK SOUNDWAVE
06:11 1. RESCUE HOSTAGES; 2. DEFUSE THE BOMB; 3. CHECK THE FACTORY
06:46 1. ATTACK SOUNDWAVE; 2. DEFUSE THE BOMB; 3. RESCUE HOSTAGES
07:22 1. ATTACK SOUNDWAVE; 2. DEFUSE THE BOMB; 3. CHECK THE FACTORY
08:01 1. RESCUE HOSTAGES; 2. DEFUSE THE BOMB; 3. ATTACK SOUNDWAVE","['sfm transformers', 'transformers fight', 'sfm optimus prime', 'sfm bumblebee', 'transformers animation', 'transformers 3d', 'sourcefilmmaker', 'transformers battle scene', 'bumblebee battle scene', 'paramount', 'transformers die', 'transformers death', 'bumblebee death', 'soundwave death']",2019-06-27T15:30:13Z,435191,4990,,144,PT10M10S,hd,false
210,vtVMD1C_KL8,DaFuq!?Boom!,Transformers: Bumblebee Missions - A YouTube Interactive Game,"Welcome to Transformers: Missions videogame, where you're the one who decide how your videos are going to end! Smash, test, beat the best... And fight for your life! 

There was never such a game with so much of variants and videos involved on YouTube ever! So, enjoy your time!

● Animation by Dafuq!?Boom!
● Optimus Prime, Ratchet, Sideswipe & Megatron 
voice by Sean Beckett (https://www.facebook.com/Aetern142)
● Models by Wolfe & Valve
● Music by Valve

Programs used:
● SourceFilmMaker
● Photoshop CS 6
● Sony Vegas Pro 12

Follow/contact me:
● Instagram ► https://www.instagram.com/dafuqboomtv/
● Steampage ► http://steamcommunity.com/id/dafuqboom/


Optimus Prime fight
Bumblebee fight
Soundwave fight
Megatron fight
Sideswipe fight
Ratchet fight","['sfm transformers', 'sfm game', 'sourcefilmmaker', 'transformers interactive game', 'transformers bumblebee game', 'interactive video', 'interactive game', 'sfm optimus', 'sfm bumblebee', 'optimus fight', 'family friendly', 'disney', 'paramount', 'kids game', 'toy review', 'toys fight']",2019-06-08T01:54:41Z,9858463,43466,,789,PT4M38S,hd,true
211,teQrKiTXlwU,DaFuq!?Boom!,PEWDIEPIE ANIMATED | The Worst Crime [SFM],"This is what happens if you let T-Series overpass PewDiePie. This is world of our future if we loose it now. 

This is one of my first sad music videos I've made. 
I guess me and Depeche Mode (without their knowledge) doing our parts in bringing a message and save the world from tyranny. 

Hope Pewds gonna see this somehow.
----------------------------------------------------------------------------
Song by wonderful british band Depeche Mode, who's been doing music almost for 40 years.

Models by Wolfe & Workshop.

Programs used:
-SourceFilmMaker
-Photoshop CS 6
-Sony Vegas pro 12

Follow/contact me:
-Steampage ► http://steamcommunity.com/id/dafuqboom/
-Instagram ► https://www.instagram.com/dafuqboomtv/

pewdiepie vs tseries
T-series
pewdiepie vs t-series
pewdiepie lost
pewdiepie vs tseries subcount","['pewdiepie', 'tseries', 'pewdiepie vs tseries', 'sfm pewdiepie', 'sfm tseries', 'depeche mode', 'the worst crime', 'sfm animation', 'dafuqmomentz', 'dafuq', 'sourcefilmmaker', 'sfm half life']",2019-02-20T21:20:17Z,677571,43242,,7643,PT4M45S,hd,true
212,No2RWUQM_5k,DaFuq!?Boom!,So I thought it would be a good idea...,"Hmm...

First single - https://youtu.be/DvqA4j-N1lc
Second single - https://youtu.be/MNqrREtXZeA
Third single - https://youtu.be/ThFMrLjQmFQ
----------------------------------------------------------------------------
Models by Wolfe & Workshop.

Programs used:
-SourceFilmMaker
-Photoshop CS 6
-Sony Vegas pro 12

Follow/contact me:
-Steampage ► http://steamcommunity.com/id/dafuqboom/
-Instagram ► https://www.instagram.com/dafuqboomtv/","['sfm', 'sourcefilmmaker', 'dafuqmomentz', 'dafuq moments', 'dafuqboom', 'half life machinima', 'sfm half life', 'good idea', 'so i thought it would be a good idea', ""monitor won't work without""]",2019-01-30T11:20:51Z,1776001,70332,,2121,PT1M33S,hd,true
213,W56IJMa6CNM,DaFuq!?Boom!,Wanna Sprunk Cranberry?,"Hell naw!

Animation by PowerCat/Doorcloser

GTA SA Models by Wolfe & Ex-Mo:
https://steamcommunity.com/sharedfiles/filedetails/?id=1134508499

Follow/contact me:
Steampage ► http://steamcommunity.com/id/dafuqboom/
Instagram ►https://www.instagram.com/dafuqboomtv/","['sprite cranberry', 'big smoke', 'sfm', 'gta sa', 'big smoke order', 'extra dip', 'soda cranberry']",2019-01-11T15:16:32Z,3414503,127462,,2778,PT1M1S,hd,true
214,3PVBx6WlO9c,DaFuq!?Boom!,Big Smoke - Feel Food Inc. (feat. Ryder & Sweet) - SFM Gorillaz Feel Good Parody,"Big Smoke ate all food, and in order to save the last bits, Sweet and Ryder trapped him inside big tower with no food. OHHHHHH!!! So, Feel Food...


Animation by PowerCat & Dafuq!?Boom!
Feel Food Inc. song by Dafuq!?Boom!
Editing by PowerCat/Doorcloser

GTA SA Models by Wolfe & Ex-Mo:
https://steamcommunity.com/sharedfiles/filedetails/?id=1134508499

Original song Feel Good Inc. by Gorillaz feat. De la Soul

Follow/contact me:
Steampage ► http://steamcommunity.com/id/dafuqboom/
Instagram ►https://www.instagram.com/dafuqboomtv/","['gorillaz feel good', 'gorillaz', 'sfm feel good', 'big smoke order', 'big smoke meme', 'feel good inc', 'damon albarn', 'murdoc', 'big smoke feel good', 'gta san andreas', 'gta sweet', 'gta ryder', 'gta cj', 'gta feel good', 'gta gorillaz', 'follow the damn train', 'sfm big smoke', 'extra dip', 'number 9', 'sourcefilmmaker', 'sfm gta sa']",2018-12-13T20:58:46Z,1882526,117083,,3919,PT4M16S,hd,true
215,FlTZ6bAiRjw,DaFuq!?Boom!,Transformers WTF Meme Animations Compilation (SFM),"This is it. There were so much of compilations. I think, this one is Transformers: The Last Compilation, but not sure. Who knows if I'll want to get some extra mone...well, enjoy!","['sfm transformers', 'sourcefilmmaker', 'transformers bumblebee', 'transformers megatron', 'transformers optimus prime', 'transformers hydraulic', 'sfm hydraulic', 'transformers animation', 'transformers meme', 'transformers memes', 'sfm memes', 'transformers to be continued', 'to be continued meme', 'family friendly', 'disney', 'paramount', 'kids battle', 'toy review', 'toy battle', 'toy fight', 'transformer toys', 'transformers kids']",2018-11-29T03:16:03Z,7455890,39377,,1137,PT10M21S,hd,false
216,MNqrREtXZeA,DaFuq!?Boom!,"Honey, where you've been... [SFM]","Jealous wife vs irritable husband. Who will win?
This is second single of the first dafuqmomentz wave, that's upcoming full in december of 2018.

First single - https://youtu.be/DvqA4j-N1lc
Third single - https://youtu.be/ThFMrLjQmFQ
Bonus single - https://youtu.be/No2RWUQM_5k
----------------------------------------------------------------------------
Models by Wolfe & Workshop.

Programs used:
-SourceFilmMaker
-Photoshop CS 6
-Sony Vegas pro 12

Follow/contact me:
-Steampage ► http://steamcommunity.com/id/dafuqboom/
-Instagram ► https://www.instagram.com/dafuqboomtv/","['sfm dafuqmomentz', 'dafuqmomentz', 'sfm animation', 'sfm half life', 'half life animation', 'honey', 'honey where you been', 'sfm honey', ""sfm honey where you've been"", 'sourcefilmmaker animation', 'dafuqboom animation', 'dafuq moments', 'honey where you been running', 'дорогой где ты был', 'running man']",2018-10-28T01:15:45Z,8219913,248941,,9684,PT1M55S,hd,true
217,aMWb_CDvR-s,DaFuq!?Boom!,Transformers All Fight Animations Compilation [SFM Animation],"Optimus fights Optimus, Bumblebee fights Bumblebee, Megatron fights Megatron and more transformers battle scenes in this compilation.

🖤Like, Share and Subscribe!

▶Animation by Dafuq!?Boom!
▶Stoopid ideas by Dafuq!?Boom!
▶Amazing models by Valve & Transformers.

Follow/contact me:
Instagram ►https://www.instagram.com/dafuqboomtv/

Timelines:
0:00 Optimus vs Optimus vs Optimus
3:30 Bumblebee vs Bumblebee
5:00 Megatron vs Megatron vs Megatron
8:42 Bonus Video","['sfm transformers', 'sfm bumblebee', 'sfm megatron', 'sfm optimus prime', 'optimus prime fight', 'megatron fight', 'bumblebee scene', 'bumblebee movie', 'bumblebee fight', 'optimus prime vs megatron', 'optimus prime vs bumblebee', 'megatron vs optimus prime', 'transformers 3d animation', 'transformers animation', 'family friendly', 'disney', 'paramount', 'kids review', 'toy review', 'transformer toys', 'kids battle', 'toy fight', 'toy battle', 'transformers for kids', 'toys for kids']",2018-10-21T04:04:27Z,13061413,78406,,877,PT10M9S,hd,true
218,IixVBL2_NBI,DaFuq!?Boom!,Big Smoke Memes Compilation - Part 2 (SFM Animation),"Second part of Big Smoke SFM compilation, made mostly PowerCat.

Animation by PowerCat & Dafuq!?Boom!

GTA SA Models by Ex-Mo, Wolfe:
https://steamcommunity.com/sharedfile...

Follow/contact me:
Steampage ► http://steamcommunity.com/id/dafuqboom/
Instagram: https://www.instagram.com/dafuqboomtv/","['big smoke', 'sfm big smoke', 'big smoke meme', 'big smoke compilation', 'sfm gta sa', 'gta sa', 'big smoke order', 'number 9', 'woozie', 'wu zi mu']",2018-10-19T20:23:24Z,4913647,81925,,3012,PT15M25S,hd,true
219,_5DzaevSSS4,DaFuq!?Boom!,Chicken man...,"Big Smoke, CJ and others discuss what to eat...
This is a trailer for a greater video.

Animation by PowerCat/Doorcloser","['sfm gta', 'sfm big smoke', 'big smoke meme', 'big smoke order', 'gta sa', 'gta memes']",2018-10-18T20:37:26Z,2132826,83040,,2373,PT40S,hd,true
220,o59qHsTBfPk,DaFuq!?Boom!,Transformers Bumblebee Compilation of Animations,"Bumblebee from Transformers animations compilation. Bumblebee fights, reacts on trailer, get crushed and more. Watch it now!","['bumblebee compilation', 'transformers compilation', 'transformers animations compilation', 'transformers bumblebee vs bumblebee', 'bumblebee reacts', 'bumblebee reaction', 'transformers reacts', 'transformers reaction', 'bumblebee trailer', 'bumblebee the movie trailer', 'bumblebee toy', 'transformer toys', 'toy review', 'family friendly', 'kids game', 'kids toys', 'amazing toys', 'toy battle', 'disney']",2018-09-28T22:39:18Z,20285082,101399,,1257,PT5M45S,hd,true
221,yBbUukdsflQ,DaFuq!?Boom!,Transformers: Bumblebee vs Bumblebee Fight Scene Animation,"Transformers Movie Bumblebee versus WFC G1 Bumblebee. Who's gonna win?

This is the cheapest video I've made so far. Sorry...

Animation by Dafuq!?Boom!
Music/SFM by Valve","['transformers wfc', 'transformers foc', 'sfm transformers', 'sfm bumblebee', 'transformers bumblebee movie', 'bumblebee movie scene', 'transformers bumblebee fight', 'bumblebee vs bumblebee', 'g1 bumblebee', 'transformers 5 bumblebee']",2018-09-28T22:24:15Z,3500715,11393,,267,PT1M33S,hd,true
222,ZEP8DJQYshg,DaFuq!?Boom!,[SFM] Big Smoke's Revenge of Smokezilla (Nutty professor parody),"Parody of childhood movie Nutty Professor. But a bit more nutty...

Will Smokezilla destroy the city, or someone will stop him?

Made by PowerCat/Doorcloser


GTA SA Models by Wolfe and Ex-Mo:
https://steamcommunity.com/sharedfile...

Follow/contact me:
Instagram ► https://www.instagram.com/dafuqboomtv/","['big smoke', 'sfm bigsmoke', 'sourcefilmmaker', 'nutty professor', 'big smoke meme', 'big smoke order', 'ohhh', 'ohhhh', 'dafuqboom']",2018-09-17T12:57:05Z,14240390,97715,,3201,PT3M39S,hd,true
223,MwyyjKNbRNc,DaFuq!?Boom!,Megatron Animations Compilation (SFM),"Megatron fight megatron, react and being crushed by hydraulic press. All this you can see in the compilation! Share it with your friends, so they can watch all of my Megatron videos at once!","['megatron fight', 'sfm megatron', 'sfm transformers', 'megatron compilation', 'transformers compilation', 'megatron reaction', 'megatron battle', 'megatron vs megatron', 'megatron reacts to', 'megatron react', 'transformers reaction', 'transformers react', 'sfm reaction', 'transformers megatron', 'megatron transformation', 'transformers 3d animation']",2018-08-25T15:39:08Z,4847897,45384,,994,PT10M24S,hd,false
224,b7JPAgCTEDU,DaFuq!?Boom!,BONELESS DIP Part 2,"Here's come siquel of Boneless dip.

Made by PowerCat/Doorcloser

Maps used:
ttt_groovestreet
rp_hollywood_day

GTA SA Models by Wolfe and Ex-Mo:
https://steamcommunity.com/sharedfiles/filedetails/?id=1134508499

Boneless pizza 2 by Sethical:
https://www.youtube.com/watch?v=4Syh_7QmV-k


Follow/contact me:
Steampage ► http://steamcommunity.com/id/dafuqboom/
Instagram ► https://www.instagram.com/dafuqboomtv/","[""big smoke's order"", 'order', 'big smoke', 'boneless pizza', 'boneless pizza 2', 'boneless dip', 'boneless dip 2', 'extra dip', 'big smoke order', 'big smoke sfm', 'boneless pizza sfm', 'woozie', 'wu zi mu', 'gta sa', 'san andreas', 'grand theft auto']",2018-08-08T23:57:36Z,1124072,17112,,951,PT1M25S,hd,true
225,VZvlzTf2k_Q,DaFuq!?Boom!,Baldi's Basics - Big Smoke's Basics of Eating and Food (SFM),"*Headphones warning*

A fun game with interesting questions! Can you answer them all?

Made by PowerCat/Doorcloser

GTA SA Models by Wolfe and Ex-Mo:
https://steamcommunity.com/sharedfiles/filedetails/?id=1134508499

Follow/contact me:
Steampage ► http://steamcommunity.com/id/dafuqboom/
Instagram ► https://www.instagram.com/dafuqboomtv/","['big smoke', 'big smoke order', 'big smoke baldi', 'baldi', 'baldis basics in education and learning', 'baldis basics', 'big smoke game', 'baldi game', 'sfm big smoke', 'sfm baldi', 'baldis basics sfm', 'sfm baldis basics']",2018-08-03T15:16:00Z,6979239,135929,,6605,PT4M3S,hd,true
226,i9DHiVwguWU,DaFuq!?Boom!,Transformers Decepticons Reaction Trilogy (SFM Animation),"Starscream has tralled 3 Decepticons, but they're coming to get their revenge...","['transformers reaction', 'transformers reacts', 'soundwave reacts', 'shockwave reacts', 'megatron reacts', 'megatron reaction', 'starscream reacts', 'starscream reaction', 'starscream hydraulic press', 'transformers hydraulic press', 'sfm transformers', 'sfm reaction']",2018-07-27T23:32:40Z,2258514,26368,,1328,PT6M28S,hd,false
227,TGag82CIRtQ,DaFuq!?Boom!,Top 10 Transformers Animation Compilation,"Transformers will fight, react, be crushed by hydraulic press and more - only in this 20 minutes long video!

🖤Like, Share and Subscribe!

▶Animation by Dafuq!?Boom!
▶Stoopid ideas by Dafuq!?Boom!
▶Amazing models by Valve & Transformers.

Follow/contact me:
Instagram ►https://www.instagram.com/dafuqboomtv/
Steampage ► http://steamcommunity.com/id/dafuqboom/

Timelines: 
0:00 10. Megatron Crushed by Hydraulic Press
0:48 9. Shockwave reacts to his destruction in Transformers 3
2:12 8. Megatron reacts to his destruction in Transformers 3
3:44 7. Bumblebee: The Movie Fan Trailer
4:57 6. When you go Transformers with your Best Mates
6:20 5. Transformers visit Mother Russia
7:20 4. Bumblebee Reacts to Transformers 5 Trailer (LONG VIDEO)
10:34 3. Optimus Prime Reactrs to Transformers 5 Trailer (LONG VIDEO)
14:28 2. Megatron vs Megatron vs Megatron (LONG VIDEO)
17:46 1. Optimus vs Optimus vs Optimus (LONG VIDEO)","['sfm transformers', 'transformers animation', 'transformers 3d animation', 'sfm transformers bumblebee', 'transformers reaction', 'bumblebee react', 'megatron reaction', 'optimus prime reaction', 'transformers animations compilation', 'optimus prime vs optimus prime', 'megatron vs megatron', 'family friendly', 'best transformers', 'transformers toys']",2018-07-23T00:45:50Z,2215871,11780,,263,PT21M16S,hd,false
228,6awpxUDuGTE,DaFuq!?Boom!,Transformers Crushed by Hydraulic Press Compilation (SFM Transformers Animation),"Optimus Prime, Megatron and Bumblebee getting crushed by Hydraulic Press. Share this compilation!","['transformers compilation', 'transformers', 'sfm compilation', 'sfm hydraulic press', 'transformers hydraulic', 'bumblebee hydraulic', 'optimus hydraulic']",2018-06-23T22:02:56Z,9057667,28786,,821,PT2M51S,hd,false
229,94T8b08rfM0,DaFuq!?Boom!,Megatron Crushed by Hydraulic Press (Transformers Hydraulic | SFM Transformers Animation),"This time, Hydraulic Press gotten to Decepticons - Megatron's getting crushed.","['sfm megatron', 'sfm transformers', 'transformers hydraulic press', 'sfm hydraulic press', 'megatron crush', 'megatron hydraulic press', 'megatron hydraulic']",2018-06-22T11:20:25Z,1618091,9303,,510,PT54S,hd,false
230,pwriuNvVQ0U,DaFuq!?Boom!,Transformers Optimus Prime Compilation of Animations (SFM),"Optimus Prime fights G1 Optimus, goes to Russia, reacts to trailers and getting destroyed by Hydraulic Press only in this compilation!","['transformers reaction', 'optimus reacts', 'optimus reaction', 'sfm reaction', 'sfm transformers compilation', 'transformers compilation', 'animations compilation', 'optimus compilation', 'sfm transformers']",2018-06-20T01:51:41Z,32284806,148695,,1869,PT7M52S,hd,false
231,_EZnxDJCdcM,DaFuq!?Boom!,Optimus Prime Crushed by Hydraulic Press (Transformers Hydraulic | SFM Transformers Animation),"Transformers Optimus Prime crushed under hydraulic press. But he's fine, watch till the end!

Animation by me :)","['sfm transformers', 'sfm optimus', 'sfm optimus prime', 'optimus hydraulic', 'transformers hydraulic', 'hydraulic press', 'sfm hydraulic', 'transformers optimus prime', 'transformers optimus', 'optimus crush']",2018-06-16T18:42:11Z,1849087,9962,,573,PT1M,hd,false
232,S14k01QMQ3g,DaFuq!?Boom!,Bumblebee Crushed by Hydraulic Press (Transformers Hydraulic | SFM Transformers Animation),"These Hydraulic videos kind of popular, so i decided why not. Transformers Bumblebee crushed under hydraulic press. But he's fine, watch till the end!

Animation by me :)","['sfm transformers', 'sfm bumblebee', 'transformers animation', 'bumblebee hydraulic', 'transformers hydraulic', 'sfm transformers hydraulic', 'sfm hydraulic', 'transformers bumblebee']",2018-06-09T23:37:49Z,872418,6695,,657,PT1M11S,hd,false
233,s_ki8F-XUOA,DaFuq!?Boom!,Big Smoke - Smokeglogabgalab (SFM),"Big Smoke has returned to give you a great song! 

Made mostly entirely by PowerCat/Doorcloser 

Original song by Globgogabgalab","['big smoke meme', 'sfm big smoke', 'big smoke return', 'big smoke order', 'pick the wrong house', 'sfm dafuqboom', 'dafuqboom']",2018-06-06T20:03:12Z,1264176,22359,,1227,PT1M18S,hd,true
234,FBUtag8INk8,DaFuq!?Boom!,Transformers Reactions Compilation,"Bumblebee reacts to Transformers 5 trailer
Optimus Prime reacts to Transformers 5 trailer
Soundwave reacts to his battle with Bumblebee in Transformers 3
Shockwave reacts to his battle with Optimus in Transformers 3
Transformers react to various things. Awesome!","['sfm transformers', 'transformers reaction', 'transformers compilation', 'sfm reaction', 'optimus prime reacts', 'transformers reacts', 'soundwave reacts', 'shockwave reacts', 'bumblebee reacts']",2018-05-28T21:44:44Z,4044086,39786,,1535,PT11M9S,hd,true
235,P_wCRf-iCw4,DaFuq!?Boom!,Transformers Compilation: Top 5 Transformers Animations (Dafuq!?Boom!),"Just 5 of my best Transformers SFM animations so far. 

Transformers 6 is not coming out. 
Bumblebee: The Movie coming out this December.","['sfm', 'sourcefilmmaker', 'sfm transformers', 'transformers compilation', 'sfm transformers compilation', 'animation compilation', 'transformers animation', 'transformers 3d', 'transformation animation', 'sfm dafuqboom', 'sfm bumblebee', 'sfm optimus prime', 'sfm megatron', 'sfm transformers battle']",2018-05-24T21:39:19Z,11301670,30610,,526,PT10M26S,hd,false
236,cOwHeW80XOg,DaFuq!?Boom!,Transformers: Megatron vs G1 Megatron (SFM Transformers 5 Fight Animation Scene),"This time, Megatrons face in a duel for ruling the Decepticons. But are there gonna be only two of them?

Credits:
● Map - rp_evocity_v2p (https://steamcommunity.com/sharedfiles/filedetails/?id=250337605)
● Megatron models:
(https://steamcommunity.com/sharedfiles/filedetails/?id=1294700913
https://steamcommunity.com/sharedfiles/filedetails/?id=590436558
https://steamcommunity.com/sharedfiles/filedetails/?id=545019862)
● Animation by Dafuq!?Boom!
● Music/SFM by Valve
(if you're author of content used in the vid, please contact me if I didn't mention you)

Contact me:
● instagram.com/dafuqboomtv
● blugrayguy@gmail.com","['sfm', 'sourcefilmmaker', 'sfm transformers', 'megatron vs megatron', 'g1 megatron', 'transformers 3 megatron', 'movie megatron', 'sfm transformers fight', 'tlk megatron vs g1 megatron', 'megatron animation']",2018-05-22T15:31:03Z,3397296,28936,,2106,PT3M40S,hd,true
237,m9ml4nZL0Xk,DaFuq!?Boom!,Transformers in Mother Russia [SFM],"Just transformers visiting Russian Federation, or USSR. Whatever you wanna see it :D

Idk why i made this, just quickie.

Credits:
● Map - rashkinsk (https://steamcommunity.com/workshop/filedetails/?&id=820902251)
● Transformers: Online models - https://steamcommunity.com/sharedfiles/filedetails/?id=1294700913
● G1 Transformers ports - https://steamcommunity.com/sharedfiles/filedetails/?id=1144939484
● Gopniks - https://steamcommunity.com/sharedfiles/filedetails/?id=239531104
(if you're author of content used in the vid, please contact me if I didn't mention you)

Contact me:
● instagram.com/dafuqboomtv
● blugrayguy@gmail.com","['transformers', 'transformers in russia', 'russian transformers', 'transformers 6', 'transformers sfm', 'sfm transformers', 'sfm russia', 'sfm transformers russia', 'disney', 'family friendly', 'paramount', 'kids game', 'toy review', 'transformer toys']",2018-05-06T00:50:05Z,14318145,148484,,7511,PT1M6S,hd,true
238,1CnVVe8tbhI,DaFuq!?Boom!,When you go Transformers with your best mates - [Band of the bots | Take on me Transformers parody],"Parody on ""When you go dark souls with your best mates"" which is parody on Band of the Bold by Marlon Webb. 

Credits:
● Map - rp_evocity_v2p (https://steamcommunity.com/sharedfiles/filedetails/?id=250337605)
● Transformers models - https://steamcommunity.com/sharedfiles/filedetails/?id=1294700913
● Bruticus model - https://steamcommunity.com/sharedfiles/filedetails/?id=584027113
(if you're author of content used in the vid, please contact me if I didn't mention you)

Contact me:
● instagram.com/dafuqboomtv
● blugrayguy@gmail.com","['transformers 6', 'sfm transformers', 'transformers funny videos', 'transformers funny', 'funny transformers', 'transformers 6 leak', 'transformers 6 trailer', 'take on me transformers', 'when you go transformers online with your best mates', 'transformers online', 'transformers funny animation', 'transformers animation']",2018-04-12T15:24:02Z,28262889,72739,,1514,PT1M21S,hd,true
